"Problem","Package","File","Priority","Line","Description","Rule set","Rule"
"10","io.supertokens.test.accountlinking.api","C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\accountlinking\api\DeleteUserTest.java","3","177","Access to field `wasAlreadyLinked` on foreign value `AuthRecipe.linkAccounts(process.main, r1.getSupertokensUserId()...)` (degree 1)","Design","LawOfDemeter"
"11","io.supertokens.test.accountlinking.api","C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\accountlinking\api\DeleteUserTest.java","3","213","Access to field `wasAlreadyLinked` on foreign value `AuthRecipe.linkAccounts(process.main, r1.getSupertokensUserId()...)` (degree 1)","Design","LawOfDemeter"
"12","io.supertokens.test.accountlinking.api","C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\accountlinking\api\DeleteUserTest.java","3","259","Access to field `wasAlreadyLinked` on foreign value `AuthRecipe.linkAccounts(process.main, r1.getSupertokensUserId()...)` (degree 1)","Design","LawOfDemeter"
"13","io.supertokens.test.accountlinking.api","C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\accountlinking\api\DeleteUserTest.java","3","314","Access to field `wasAlreadyLinked` on foreign value `AuthRecipe.linkAccounts(process.main, r1.getSupertokensUserId()...)` (degree 1)","Design","LawOfDemeter"
"14","io.supertokens.test.accountlinking.api","C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\accountlinking\api\DeleteUserTest.java","3","375","Access to field `wasAlreadyLinked` on foreign value `AuthRecipe.linkAccounts(process.main, r1.getSupertokensUserId()...)` (degree 1)","Design","LawOfDemeter"
"15","io.supertokens.test.accountlinking.api","C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\accountlinking\api\DeleteUserTest.java","3","377","Access to field `wasAlreadyLinked` on foreign value `AuthRecipe.linkAccounts(process.main, r3.getSupertokensUserId()...)` (degree 1)","Design","LawOfDemeter"
"16","io.supertokens.test.accountlinking.api","C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\accountlinking\api\DeleteUserTest.java","3","391","Access to field `loginMethods` on foreign value `userR2` (degree 1)","Design","LawOfDemeter"
"17","io.supertokens.test.accountlinking.api","C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\accountlinking\api\DeleteUserTest.java","3","408","Access to field `loginMethods` on foreign value `userR2` (degree 1)","Design","LawOfDemeter"
"1","io.supertokens.test.accountlinking.api","C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\accountlinking\api\GetUserByAccountInfoTest.java","3","57","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"2","io.supertokens.test.accountlinking.api","C:\User\pavan\Projects\supertokens-core\src\test\java\io\supertokens\test\accountlinking\api\GetUserByAccountInfoTest.java","3","236","Avoid unused local variables such as 'user3json'.","Best Practices","UnusedLocalVariable"
